codigo;descricao;grp_Marca;d_Grp_Marca;refrig;fornecedor;tributacao;status;curva;bo;comprador
11805;MASCARA DESC PLANA RESISTENTE A FLUIDOS 1818 C/50;2;3M;N;-;-;-;C;-;-
11806;EQUIPO MAC C/ROL F/BALL C/150 JP;264;JP;N;-;-;-;C;-;-
11807;UNASYN 500MG+1G CX 30FA PFIZER;407;PFIZER;N;PFIZER;Importado;Inativo;C;Não;TERESA
11808;SALTO ORTOPEDICO PEQUENO(QUADRADO) PCT C/ 12 NEVE;376;NEVE;N;-;-;-;C;-;-
11809;SALTO ORTOPEDICO MEDIO(QUADRADO)  PCT C/ 12 NEVE;376;NEVE;N;-;-;-;C;-;-
11810;SALTO ORTOPEDICO GRANDE(QUADRADO)  PCT C/ 12 NEVE;376;NEVE;N;-;-;-;C;-;-
11811;CAMPO OP 23X25 C/50 09G N/EST. C/FIO RX NEVE;376;NEVE;N;-;-;-;C;-;-
11812;ATADURA CREPE 12CMX3.0M(1.2M) 13F PCT/12 NEVE;376;NEVE;N;-;-;-;C;-;-
11813;OFTALMOSCOPIO KLINIC SEM BOLSA 19090 UNIDADE;559;WELCY ALLYN;N;-;-;-;C;-;-
11815;LANTERNA CLINICA BRANCA (FORMATO CANETA) UNIDADE;85;BIOLAFER;N;-;-;-;C;-;-
11816;GARAMICINA 120MG C/2  AMP 1.5ML;361;MSD;N;-;-;-;C;-;-
11817;QUADRIDERM CREME TUBO 20G;620;HYPERA;N;-;-;-;C;-;-
11818;GARAMICINA  40MG C/2 AMP 1ML (PEDIATRICO);361;MSD;N;-;-;-;C;-;-
11819;LUVA CIRURGICA AD 6.5;364;MUCAMBO;N;-;-;-;C;-;-
11820;GARAMICINA 280MG C/ 01 AMP 2ML + SER. ESTERELIZADA;361;MSD;N;-;-;-;C;-;-
11821;SCAFLAN 100MG 12 COMP;309;MANTECORP;N;-;-;-;C;-;-
11822;POLARAMINE EXPECTORANTE FRASCO 120ML;309;MANTECORP;N;-;-;-;C;-;-
11823;SCAFLAN PEDIATRICO SUSPENSAO 50MG/5ML FRASCO 60ML;361;MSD;N;-;-;-;C;-;-
11824;GARAMICINA 160MG C/ 01 AMP 2ML;361;MSD;N;-;-;-;C;-;-
11825;CELESTAMINE 20CP;309;MANTECORP;N;-;-;-;C;-;-
11826;QUADRIDERM POMADA TUBO 20G;309;MANTECORP;N;-;-;-;C;-;-
11827;PLACA DE BISTURI ELETRICO PEQUENO PED.1146;2;3M;N;-;-;-;C;-;-
11828;GARAMICINA  80MG C/2 AMP 2ML;361;MSD;N;-;-;-;C;-;-
11829;GARAMICINA 60MG CX 2AMP 1.5ML SCHERING;361;MSD;N;-;-;-;C;-;-
11830;POLARAMINE LIQ. 2MG/ML 120ML;309;MANTECORP;N;-;-;-;C;-;-
11831;ALFARE  LEITE LTA 400 G;AB8;NESTLE HEALTH SCIENCE;N;-;-;-;C;-;-
11832;GARAMICINA  20MG C/2 AMP 1ML (PEDIATRICO);361;MSD;N;-;-;-;C;-;-
11833;SCAFLAN 50MG/ML GOTAS PEDIATRICAS 15ML;309;MANTECORP;N;-;-;-;C;-;-
11834;SAPATILHA PROPE PACOTE C/ 50 PARES TAMANHO UNICO;376;NEVE;N;-;-;-;C;-;-
11835;MUCOSOLVAN XPE ADULTO 120ML;98;BOEHRINGER;N;-;-;-;C;-;-
11836;TALA DE ALUMINIO GRANDE 26X180MM DZ;415;POLAR;N;-;-;-;C;-;-
11837;TENOXICAM 20MG CX 50FA DIL 2ML EUROFARMA;182;EUROFARMA;N;-;-;-;C;-;-
11838;ACIDO ACETIL SALICILICO (SALICIN) 100MG 500CP;397;OUTRAS;N;-;-;-;C;-;-
11839;ACIDO ACETIL SALICILICO (SALICIN) 500MG 500CP;225;GREN FARMA;N;-;-;-;C;-;-
11840;DIGOXINA 0.25MG (DIGOX) 500CP;397;OUTRAS;N;-;-;-;C;-;-
11841;SUFENTA (A1) 5MCG/ML CX 5AMP 2ML JANSSEN-CILAG;262;JANSSEN-CILAG;N;-;-;-;C;-;-
11842;ESTOJO P/ INSTRUMENTAIS 28X14X6 FAVA;195;FAVA;N;-;-;-;C;-;-
11843;ZOFRAN (ONDANSETRONA 4MG C/5 AMP PLAST 2ML;228;GSK;N;-;-;-;C;-;-
11844;ESTOJO P/ INSTRUMENTAIS 32X16X8 FAVA;195;FAVA;N;-;-;-;C;-;-
11845;AROPAX (C1) 20MG C/ 20 COMP;490;SMITHKLINE BEECHAM;N;-;-;-;C;-;-
11846;AROPAX (C1) 20MG CX 30CPR GSK;228;GSK;N;GSK;Nacional 7%;Inativo;C;Não;BYANCA
11847;AVANDIA 04MG 07CPR REV;228;GSK;N;-;-;-;C;-;-
11848;AVANDIA 04MG 14CP REV;490;SMITHKLINE BEECHAM;N;-;-;-;C;-;-
11849;AVANDIA 04MG 28CP REV;228;GSK;N;-;-;-;C;-;-
11850;AVANDIA 08MG 07CP REV;228;GSK;N;-;-;-;C;-;-
11851;DORMONID (B1)  05MG C/5 AMP 5ML;449;ROCHE;N;-;-;-;C;-;-
11852;EPILENIL (C1) 250MG/5ML XAROPE 100ML;84;BIOLAB;N;-;-;-;C;-;-
11853;LUVA PROCED.SOLO ULTRA AZUL 9-9.5 CX C/100 MUCAMBO;364;MUCAMBO;N;-;-;-;C;-;-
11854;LUVA PROCED.SOLO ULTRA AZUL 8-8.5 CX C/100 MUCAMBO;364;MUCAMBO;N;-;-;-;C;-;-
11855;LUVA PROCED.SOLO ULTRA AZUL 7-7.5 CX C/100 MUCAMBO;364;MUCAMBO;N;-;-;-;C;-;-
11856;LUVA PROCED.SOLO ULTRA AZUL 6-6.5 CX C/100 MUCAMBO;364;MUCAMBO;N;-;-;-;C;-;-
11857;PURISOLE SM SOLUCAO DE SORBITOL+MANITOL 1LT;210;FRESENIUS;N;-;-;-;C;-;-
11858;DOXORRUBICINA 10MG (GEN) F/A EUROFARMA;626;EUROFARMA ONCO;N;-;-;-;C;-;-
11859;SERINGA DESC BD 03ML C/AG.30X7 CX C/ 500;67;BECTON DICKINSON MS;N;-;-;-;C;-;-
11860;DORMONID (B1) 15MG C/5 AMP 3ML;449;ROCHE;N;-;-;-;C;-;-
11861;MODULEN IBD NUTRICAO ESPECIAL LATA 400G;AB8;NESTLE HEALTH SCIENCE;N;NESTLE;-;Ativo;C;Não;KARINA
11862;EQUIPO PACLITAXEL FILT AR INJ LAT BAXTER REFAMC9627;742;BAXTER.MAT;N;BAXTER.MAT;Importado;Ativo;B;Não;JONNATHAN
11863;METFORMINA 850MG 30 COMP GENERICO;79;BIOBRAS;N;-;-;-;C;-;-
11864;ULCOREN (RANITIDINA) 150MG CX C/200 CPR;468;SANOFI;N;-;-;-;C;-;-
11865;OSTENAN 70MG 02 COMP (ALENDRONATO SODICO);312;MARJAN;N;-;-;-;C;-;-
11866;TAXOFEN 20MG CX 30CPR BLAU;94;BLAUSIEGEL;N;BLAU;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;B.O. Total;ALESSANDRO
11867;CETOCONAZOL (LOZAN) 200MG 10CP TEUTO;523;TEUTO;N;-;-;-;C;-;-
11868;ERITROMICINA (ERIBIOTIC)250MG/5ML SUSP.FRASCO 50ML;523;TEUTO;N;-;-;-;C;-;-
11869;DEXAMETASONA 0.1MG/ML FR 120ML EMS;172;EMS;N;-;-;-;C;-;-
11870;PARACETAMOL 500MG (TYLIDOL) C/300CP;523;TEUTO;N;-;-;-;C;-;-
11871;BENZOATO DE BENZILA LOCAO 50FR 100ML;523;TEUTO;N;-;-;-;C;-;-
11873;MEBENDAZOL (PANVERM) 100MG C/ 06 COMP;523;TEUTO;N;-;-;-;C;-;-
11874;ERITROMICINA (ERIBIOTIC) 250MG C/ 300 COMP;523;TEUTO;N;-;-;-;C;-;-
11875;PREDNISONA 20MG (ARTINIZONA) C/10CP;523;TEUTO;N;-;-;-;C;-;-
11876;XYLESTESIN 5% PESADA AMPOLA;145;CRISTALIA;N;-;-;-;C;-;-
11877;MICONAZOL (MICOZEN) 20MG/G C/01 TUBO 80G+APLICADOR;523;TEUTO;N;-;-;-;C;-;-
11878;TRACRIUM 50MG C/5 AMP 5ML (G);228;GSK;S;-;-;-;C;-;-
11879;DICLOFENACO SODICO 50MG (FLANAREN) C/300CP VER;523;TEUTO;N;-;-;-;C;-;-
11880;DICLOFENACO POTAS. 50MG (FENAFLAN) C/300CP R.EV;523;TEUTO;N;-;-;-;C;-;-
11881;METILDOPA 250MG 500COMP. REVESTIDOS TEUTO;523;TEUTO;N;-;-;-;C;-;-
11882;AMPICILINA 500MG (AMPICILASE) 300COMP;523;TEUTO;N;-;-;-;C;-;-
11883;SULFAMETOXAZOL+TRIMETROPRIMA (TEUTRIN) 50FR 60ML;523;TEUTO;N;-;-;-;C;-;-
11884;SALBUTAMOL SULFATO (AERODINI) SOL.ORAL 50FR 120ML;523;TEUTO;N;-;-;-;C;-;-
11885;NISTATINA SUSPENSAO ORAL 50 FR. DE 50ML TEUTO;523;TEUTO;N;-;-;-;C;-;-
11886;DALACIN (CLINDAMICINA) 600MG 01AMP 4ML;409;PHARMACIA;N;-;-;-;C;-;-
11887;AMPICILINA 250MG/5ML (AMPICILASE) SUSP. 60ML;523;TEUTO;N;-;-;-;C;-;-
11888;PARACETAMOL GTS (TYLIDOL) 50FR 15ML;523;TEUTO;N;-;-;-;C;-;-
11889;PREDNISONA  20MG 100COMP;523;TEUTO;N;-;-;-;C;-;-
11890;RIVOTRIL (B1) 2.5MG/ML FR 20ML ROCHE;449;ROCHE;N;ROCHE;Nacional 12%;Inativo;C;Não;-
11891;TERMOMETRO CLIN CX/12UNID MEHECO ZMC;345;MEHECO;N;MEHECO;-;Ativo;C;Não;-
11892;ESTETOSCOPIO DUOSON;397;OUTRAS;N;-;-;-;C;-;-
11893;APARELHO DE PRESSAO UNICS C/BOLSA;397;OUTRAS;N;-;-;-;C;-;-
11894;LOSEC 20MG COMPRIMIDO C/14;623;ASTRAZENECA;N;-;-;-;C;-;-
11895;DIVA SIMPLES P/ EXAMES LM;300;LM;N;-;-;-;C;-;-
11897;JOGO DE CADEIRA PARA ESCRITORIO;295;LIDERBRAS;N;-;-;-;C;-;-
11898;NEGATOSCOPIO C/ 01 CORPO;397;OUTRAS;N;-;-;-;C;-;-
11899;ALGODAO EM BOLAS PLASCALP PACOTE 50G;412;PLASCALP;N;-;-;-;C;-;-
11900;ALGODAO EM BOLAS PLASCALP PACOTE 95G;412;PLASCALP;N;-;-;-;C;-;-
11901;MEIA CALCA SUAVE COMPR MEL GRANDE KENDALL;270;KENDALL;N;-;-;-;C;-;-
11902;MEIA CALCA SUAVE COMPR MEL MEDIA KENDALL;270;KENDALL;N;KENDALL;-;Ativo;C;Não;-
11903;PLACA ELETROCIR INTEIRA UNIV C/ANEL PCT 5UN 3M REF9130F;2;3M;N;3M;Importado;Ativo;B;Não;JONNATHAN
11904;METFORMINA 500MG 30 COMP GENERICO;79;BIOBRAS;N;-;-;-;C;-;-
11905;PULSEIRA DE IDENT. INF C/100 CIENTIFIC;118;CIENTIFIC;N;-;-;-;C;-;-
11906;TRAVAD (FOSF SODIO MONOB+FOS SOD DIB) BOLSA 133ML;64;BAXTER;N;-;-;-;C;-;-
11907;ACETILCISTEINA 100MG/ML (GEN) IM 05AMP 3ML EURO;182;EUROFARMA;N;-;-;-;C;-;-
11908;LOSEC 40MG INFUSAO C/05;623;ASTRAZENECA;N;-;-;-;C;-;-
11909;BATERIA ADVANTAGE LITHIUM CR2450N 3V;624;ROCHE DIAGNOSTICA;N;-;-;-;C;-;-
11910;ALGODAO HIDROFILO 500GR PCT NATHALYA;370;NATHALYA;N;-;-;-;C;-;-
11911;OS-CAL 500+D CAIXA C/ 75 COMP. REVESTIDOS;468;SANOFI;N;-;-;-;C;-;-
11912;CYCRAM (CICLOFOSFAMIDA) 1G F/A;346;MEIZLER;N;-;-;-;C;-;-
11913;FAULBLASTINA 1MG/ML CX 5FA 10ML LIBBS (G);292;LIBBS;S;LIBBS;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;B;Não;BRUNA
11914;FAULDPAMI 30MG/10ML C/ 01 FR-AMP;292;LIBBS;N;-;-;-;C;-;-
11915;PAMIDRONATO(FAULDPAMI) 60MG INJETAVEL;292;LIBBS;N;-;-;-;C;-;-
11916;DICLOFENACO SODICO CP;94;BLAUSIEGEL;N;-;-;-;C;-;-
11917;PAMIDRONATO (FAULDPAMI) 90MG F/A 10ML;292;LIBBS;N;-;-;-;C;-;-
11918;SERINGA DESC 3ML C/AG 25X7MM L LOCK CX 1000UN BD REF990627;67;BECTON DICKINSON MS;N;BD MS;Importado;Ativo;C;Não;JONNATHAN
11919;TERMOMETRO CLIN OVAL BD THERMOFACIL;599;BECTON DICKINSON DC;N;-;-;-;C;-;-
11920;DESINFETANTE HOSP GLUTARALDEIDO 2% GLUTARON PRONTO USO GL 5L;447;RIOQUIMICA;N;-;-;-;C;-;-
11921;SERINGA DESC BD S/AG 05ML SLIP C/110;67;BECTON DICKINSON MS;N;-;-;-;C;-;-
11922;TICLOPIDINA (TICLID) C/20CPS REVESTIDOS;468;SANOFI;N;-;-;-;C;-;-
11924;SONDA ASPIRACAO TRAQUEAL 18 UND;245;IBRAS - CBO;N;-;-;-;C;-;-
11925;PANCREASE 250 CAPS;262;JANSSEN-CILAG;N;-;-;-;C;-;-
11926;ISOFLURANO (ISOTHANE 100%) LIQ. INALATORIO 100ML;64;BAXTER;N;-;-;-;C;-;-
11927;LUVAS MICRO-TOUCH 5865 ESTERIL 6.5 C/ 1PAR J&J;263;JOHNSON E JOHNSON;N;-;-;-;C;-;-
11928;PULMOZYME 1MG/ML CX 6AMP 2.5ML ROCHE (G);449;ROCHE;S;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA
11929;COMPRESSA DE GAZE EST TM C/ 10 UNIDADES;527;TM;N;-;-;-;C;-;-
11930;ATADURA CREPE KARICIA 4.5C30CM 13FIOS  C/06 UNI;267;KARICIA;N;-;-;-;C;-;-
11931;ATADURA CREPE KARICIA 4.5X15CM 18FIOS C/12 UNI;267;KARICIA;N;-;-;-;C;-;-
11932;FENITAL (C1) 5% 05ML  C/50;145;CRISTALIA;N;-;-;-;C;-;-
11933;SERINGA DESC 3ML S/AG L SLIP CX 1000UN BD;67;BECTON DICKINSON MS;N;BD MS;Nacional 7%;Ativo;B;B.O. Total;JONNATHAN
11934;SERINGA DE VIDRO 10ML IBRAS;245;IBRAS - CBO;N;-;-;-;C;-;-
11935;ATADURA CREPE PLASCALP 15CMX3M 13FIOS C/ 12;412;PLASCALP;N;-;-;-;C;-;-
11936;SONDA ALIMENT ENT. FREKA CH08 PED C/GUIA 60 CM;210;FRESENIUS;N;-;-;-;C;-;-
11937;DIVA PARA EXAMES LM-2011;300;LM;N;-;-;-;C;-;-
11939;ROCALTROL 0.25MCG CX 30CAPM ROCHE;449;ROCHE;N;-;-;-;C;-;-
11940;CEPACOL  300ML TRADICIONAL;468;SANOFI;N;-;-;-;C;-;-
11941;DORILEN 500+10MG+5MG/1.5ML FR GT 15ML LEGRAND;172;EMS;N;-;-;-;C;-;-
11942;DORILEN 12 CPR;172;EMS;N;-;-;-;C;-;-
11943;AVENTAL FALSO TECIDO BRANCO PCTE C/10;159;DESCARPACK;N;-;-;-;C;-;-
11944;TORNEIRINHA 3V CONNECTA L. LOK BD CX C/30;67;BECTON DICKINSON MS;N;-;-;-;C;-;-
11945;AGULHA DESC 40X10 CX C/ 100 BD;67;BECTON DICKINSON MS;N;-;-;-;C;-;-
11946;BROMAZEPAN (B1) (UNI BROMAZEPAX) 03MG 20CP;542;UNIAO QUIMICA;N;-;-;-;C;-;-
11947;BROMAZEPAM (B1) (UNI BROMAZEPAX) 06MG 20CP;542;UNIAO QUIMICA;N;-;-;-;C;-;-
11948;SAPATILHA PROPE DESC. 25GGR CX C/100-PAR;159;DESCARPACK;N;-;-;-;C;-;-
11949;COLETOR PERF-CORT 03L DESCARPACK CX C/10 - AMARELO;159;DESCARPACK;N;-;-;-;C;-;-
11950;ATADURA CREPE RUBI 10CM 9FIOS C/ 12 UNIDADES;453;RUBI;N;-;-;-;C;-;-
11951;ATADURA CREPE RUBI 20CM 9FIOS C/ 12 UNIDADES;453;RUBI;N;-;-;-;C;-;-
11952;SONDA ASPIRACAO N16 C/ VALVULA DE CONTROLE CPL;143;CPL;N;-;-;-;C;-;-
11953;ATADURA CREPE 04.5 X 25CM 13 FIOS C/ 06 TM;527;TM;N;-;-;-;C;-;-
11954;ATADURA CREPE BRUNA 20CMX4.5M 13F;527;TM;N;-;-;-;C;-;-
11955;EQUIPO MAC PINCA METALICA F/BALL JP UNIDADE;264;JP;N;-;-;-;C;-;-
11956;EQUIPO MAC C/ROL F/BALL UNIDADE JP;264;JP;N;-;-;-;C;-;-
11957;EQUIPO MAC C/ROL C/RIG F/BALL VENEQUIPO UNID;412;PLASCALP;N;-;-;-;C;-;-
11958;DURATESTON (C5) AMPOLA 1 ML;361;MSD;N;-;-;-;C;-;-
11959;HIDANTAL (C1) 50MG/ML CX 50AMP 5ML SANOFI MEDLEY;468;SANOFI;N;SANOFI;Nacional 7%;Ativo;C;Não;KAROLINA
11960;ATADURA CREPE 15CMX3M 13FIOS C/12 TM;527;TM;N;-;-;-;C;-;-
11961;TRIDIL (NITROGLICERINA) 50MG C/ 01 AMP 10ML*;145;CRISTALIA;N;-;-;-;C;-;-
11962;UTORAL (FLUOROURACILA) 250MG C/ 10 AMP 5ML;346;MEIZLER;N;-;-;-;C;-;-
11963;UNISTIN (CISPLATINA) 10MG C/ 01FR-AMP 20ML;346;MEIZLER;N;-;-;-;C;-;-
11964;DACARBAZINA (DTI) 200MG F/A (G);346;MEIZLER;S;-;-;-;C;-;-
11965;BANDEJA 30X20X04 CM ESPESSURA 0.5MM;207;FORTINOX;N;-;-;-;C;-;-
11966;INIBINA 5MG/ML CX 5AMP 2ML APSEN;36;APSEN;N;-;-;-;C;-;-
11967;PLASIL 10MG CX 20CP SANOFI MEDLEY;468;SANOFI;N;SANOFI;Nacional 7%;Ativo;C;Não;KAROLINA
11968;ATADURA DE CREPE POLARIS 15CMX3M 9FIOS C/ 12 UNID.;416;POLARIS;N;-;-;-;C;-;-
11969;ATADURA CREPE POLARIS 10CMX3M 9FIOS C/12 UNID.;416;POLARIS;N;-;-;-;C;-;-
11970;ATADURA CREPE POLARIS 20CMX3M 9FIOS C/12 UNID.;416;POLARIS;N;-;-;-;C;-;-
11971;STILAMIN 3MG C/1 AMP PO LIOF + DIL 1ML (G);349;MERCK;S;-;-;-;C;-;-
11972;SEVOCRIS (C1) 1MG/ML FR 250ML CRISTALIA;145;CRISTALIA;N;CRISTALIA;Nacional 7%;Ativo;C;B.O. Total;ALESSANDRO
11974;DAFLON 500 MG 30CP;481;SERVIER;N;-;-;-;C;-;-
11975;PLASIL (METOCLOPRAMIDA) 10ML GOTAS PED.;468;SANOFI;N;-;-;-;C;-;-
11976;TEBONIN  80MG C/20 COMP;508;TAKEDA;N;-;-;-;C;-;-
11977;XENICAL 120 MG C/ 42 COMP;449;ROCHE;N;-;-;-;C;-;-
11978;TRAMADOL (A2) 100MG/2ML (GEN) C/06AMP;182;EUROFARMA;N;-;-;-;C;-;-
11979;TRAMADOL (A2) 50MG/1ML (GEN) C/06AMP;182;EUROFARMA;N;-;-;-;C;-;-
11980;TEQUIN 400MG INJ 200ML MINI BAG;101;BRISTOL;N;-;-;-;C;-;-
11981;DIAZEPAM (B1) 10MG (GEN) C/20CP  E.M.S;172;EMS;N;-;-;-;C;-;-
11982;DIAZEPAM (B1) 05MG (GEN) C/20CP E.M.S.;172;EMS;N;-;-;-;C;-;-
11983;LASIX 40MG CX 20CP SANOFI MEDLEY;468;SANOFI;N;SANOFI;Nacional 7%;Ativo;C;Não;KAROLINA
11984;RANITIDINA 150MG (RANITIL) C/20 CPR;172;EMS;N;-;-;-;C;-;-
11985;N-BUTIL ESCOP+DIP (GEN) 5ML 50AMP;172;EMS;N;-;-;-;C;-;-
11986;CEFADROXIL (GEN) 500MG 8CAP;172;EMS;N;-;-;-;C;-;-
11987;COLETOR UNIVERSAL DESC. (COLEFLEX) 80 ML;202;FLEXOR;N;-;-;-;C;-;-
11988;GORRO(CAPUZ) DESC C/TIRAS (S/ELAST) 15GR PT C/100;159;DESCARPACK;N;-;-;-;C;-;-
11989;BOLSA COLOST DREN PC UN ACTLIFE OPACA 19-64 CX10UN CONVATEC;137;CONVATEC;N;CONVATEC;Importado;Delistado;B;Não;PAULO
11990;BOLSA DE COLOST ACTIVELIFE 38MM C/10 UNID.;137;CONVATEC;N;-;-;-;C;-;-
11991;RIFOCINA INJETAVEL EV 500MG C/10 (G);468;SANOFI;S;-;-;-;C;-;-
11992;BOLSA DE COLOST ACTIVELIFE 32MM C/10 UNID.;137;CONVATEC;N;-;-;-;C;-;-
11993;BOLSA DE COLOST SUR-FIT PLUS OPACA 38MM C/10;137;CONVATEC;N;-;-;-;C;-;-
11994;PLACA SUR-FITPLUS REGULAR FLEX 38MM C/5 1197845;137;CONVATEC;N;-;-;-;C;-;-
11995;PASTA STOMAHESIVE TB 56.7G CONVATEC;137;CONVATEC;N;CONVATEC;Importado;Delistado;C;Não;PAULO
11996;PROTETOR PELE PO STOMAHESIVE TB 28.3G CONVATEC REF1197896;137;CONVATEC;N;CONVATEC;Importado;Delistado;B;Não;PAULO
11997;CINTO AJUSTAVEL P/SUPORTE SUR-FIT ACTIVE LIFE UNID;137;CONVATEC;N;-;-;-;C;-;-
11998;METILDOPA (PRESSODOPA) 500MG C/500 COMP.;58;BALDARASSI;N;-;-;-;C;-;-
11999;AMOXICILINA 250MG (CILIMOX) FR 60ML;58;BALDARASSI;N;-;-;-;C;-;-
12000;DIPIRONA (DORINE) 500MG 200CP;58;BALDARASSI;N;-;-;-;C;-;-
12001;FRASCO DIET 300ML NUTRI- ASTER C/100;44;ASTER;N;-;-;-;C;-;-
12002;METRONIDAZOL 0.5% (ASTERGYL) FR 100 ML ASTER;44;ASTER;N;-;-;-;C;-;-
12003;MS LONG (A1) 60 MG  C/60 CAPS;262;JANSSEN-CILAG;N;-;-;-;C;-;-
12004;CLAVUTAM (CLAVULANATO+AMOXICILINA) IV 1.2 G F/A;293;LIBRA;N;-;-;-;C;-;-
12005;LIBRACTAN (AMPICILINA ASSOC.) 1.5 G CX C/50  FR;293;LIBRA;N;-;-;-;C;-;-
12006;KESINT(CEFUROXIMA SODICA)750 MG IV/IM CX C/50 FR;293;LIBRA;N;-;-;-;C;-;-
12007;EQUIPO PARAGON FLUXO 4ML/L CAP.100ML BIOSINTET.;15;ACHE;N;-;-;-;C;-;-
12008;LIDOCAINA 02% GELEIA (LIDOL) 30G HIPOLABOR;240;HIPOLABOR;N;-;-;-;C;-;-
12009;RIFOCINA M 75MG C/05;50;AVENTIS;N;-;-;-;C;-;-
12010;AMIODARONA 150MG (CARDIORON) C/100AMP HIPOL.;240;HIPOLABOR;N;-;-;-;C;-;-
12011;FLUCONAZOL 200MG/100ML (FLUXOZOL) FR HIPOLABOR;240;HIPOLABOR;N;-;-;-;C;-;-
12012;DOBUTAMINA 250MG/20ML (DOBUTAMOL)  C/10 AMP;240;HIPOLABOR;N;-;-;-;C;-;-
12013;DOPAMINA 05MG/ML (DOPAMOL) C/100AMP HIPOLABOR;240;HIPOLABOR;N;-;-;-;C;-;-
12014;HIOSCINA COMP (SEDALOL) C/100AMP 5ML HIPOLABOR;240;HIPOLABOR;N;-;-;-;C;-;-
12015;NOREPINEFRINA (NORADREN) 8MG/4ML C/10 AMP HIPOLAB;240;HIPOLABOR;N;-;-;-;C;-;-
12016;METILDOPA (ALDOTIL)500MG C/500 COMP HIPOLABOR;240;HIPOLABOR;N;-;-;-;C;-;-
12017;TAVANIC 5MG/ML 100ML;468;SANOFI;N;-;-;-;C;-;-
12018;CURATIVO FILME TRANSP EST TEGAD STD 10X25CM CX20 3M 1627;2;3M;N;3M;Nacional 7%;Ativo;B;Não;JONNATHAN
12019;OMEPRAZOL 20MG (OMEZALON) C/28CAP HIPOLABOR;240;HIPOLABOR;N;-;-;-;C;-;-
12020;ESCOVINHA C/PVPI NAO ESTERIL  C/30 UNID PLASCALP;412;PLASCALP;N;-;-;-;C;-;-
12021;ESCOVA SECA NAO ESTERIL PLASCALP;412;PLASCALP;N;-;-;-;C;-;-
12022;NIFEDIPINO (GEN) RTD 10MG 30CP;172;EMS;N;-;-;-;C;-;-
12023;EQUIPO 2V S/CLAMP PLASCALP;412;PLASCALP;N;-;-;-;C;-;-
12024;EQUIPO MAC C/ROL UNID PLASCALP;412;PLASCALP;N;-;-;-;C;-;-
12025;TRENTAL 400MG DRAGEAS C/20;468;SANOFI;N;-;-;-;C;-;-
12026;PREGNYL 5000 UI  C/2 AMP +DIL 1 ML (G);394;ORGANON;S;-;-;-;C;-;-
12027;GESSO SINTETICO SCOTCHAST 10CM X3.6 M  AMARELO 3M;2;3M;N;-;-;-;C;-;-
12031;INTEGRADOR QUIM TP5 VAPOR COMPLY PCT 500UN 3M REF 1243A;2;3M;N;3M;Importado;Ativo;B;Não;JONNATHAN
12033;AGULHA DESC 25 X 6 CX.C/100 MEDICOR;331;MEDICOR;N;-;-;-;C;-;-
12034;TUBO MICROTAINER BRAND SERUM SEPAR. P/BIOQ.365956;69;BECTON DICKINSON PAS;N;-;-;-;C;-;-
12035;ZOLIDAM (MIDAZOLAM) (B1) 15MG/3ML CX C/10;346;MEIZLER;N;-;-;-;C;-;-
12037;COMPRESSA DE GAZE 7.5X7.5 09F C/500 KARINA;412;PLASCALP;N;-;-;-;C;-;-
12038;EQUIPO MAC C/ROL C/FLEX INJ LAT PLASCALP;412;PLASCALP;N;-;-;-;C;-;-
12041;LUVA CIR.EST.DERMAPLUS 8.0 CX.C/50;91;BIOSERVICE;N;-;-;-;C;-;-
12042;INTEGRADOR QUIM TP5 VAPOR COMPLY PCT 100UN 3M REF 1243B;2;3M;N;-;-;-;C;-;-
12043;LITRACUR (ATRACURIO)25 MG C/5 (G)LIBRA;293;LIBRA;S;-;-;-;C;-;-
12045;LITRACUR (ATRACURIO) 50MG C/5AMP (G);293;LIBRA;S;-;-;-;C;-;-
12046;RIOHEX (CLOREXIDINA 2%) FR 1L C/DISPENSADOR;447;RIOQUIMICA;N;-;-;-;C;-;-
12047;PANCREASE 100 CAPS;262;JANSSEN-CILAG;N;-;-;-;C;-;-
12048;SYNAREL SPRAY NASAL 8 ML FRASCO;407;PFIZER;N;-;-;-;C;-;-
12049;CABO P/LARINGOSCOPIO ADULTO OXIGEL;398;OXIGEL;N;-;-;-;C;-;-
12050;LUVA CIR.EST.DERMAPLUS 8.5 CX.C/50;91;BIOSERVICE;N;-;-;-;C;-;-
12051;ESTOJO PARA LARINGOSCOPIO;398;OXIGEL;N;-;-;-;C;-;-
12052;LAMINA RETA P/LARINGOSCOPIO NAº 3 OXIGEL;398;OXIGEL;N;-;-;-;C;-;-
12053;LAMINA RETA P/LARINGOSCOPIO NAº4 OXIGEL;398;OXIGEL;N;-;-;-;C;-;-
12054;LAMINA CURVA P/LARINGOSCOPIO NAº 3 OXIGEL;398;OXIGEL;N;-;-;-;C;-;-
12055;LAMINA CURVA P/LARINGOSCOPIO NAº 4 OXIGEL;398;OXIGEL;N;-;-;-;C;-;-
12056;LAMINA CURVA P/LARINGOSCOPIO NAº 1 OXIGEL;398;OXIGEL;N;-;-;-;C;-;-
12057;LAMINA CURVA P/LARINGOSCOPIO NAº 2 OXIGEL;398;OXIGEL;N;-;-;-;C;-;-
12058;LAMINA RETA P/LARINGOSCOPIO NAº 1 OXIGEL;398;OXIGEL;N;-;-;-;C;-;-
